time,Open,High,Low,Close,Volume,spread
2026-04-09 16:00:00+00:00,1.16851,1.16944,1.16803,1.16809,4865,18
2026-04-09 17:00:00+00:00,1.16808,1.16872,1.16734,1.16838,4460,18
2026-04-09 18:00:00+00:00,1.16837,1.17063,1.16767,1.17046,7472,18
2026-04-09 19:00:00+00:00,1.17045,1.17132,1.17014,1.17097,3470,18
2026-04-09 20:00:00+00:00,1.17097,1.17226,1.17092,1.17133,2828,18
2026-04-09 21:00:00+00:00,1.17132,1.1714,1.16965,1.16983,3589,18
2026-04-09 22:00:00+00:00,1.1698,1.17076,1.16971,1.16996,2421,18
2026-04-09 23:00:00+00:00,1.16999,1.16999,1.1694499999999999,1.16964,869,18
2026-04-10 00:00:00+00:00,1.16964,1.17007,1.16927,1.17002,627,35
2026-04-10 01:00:00+00:00,1.17002,1.17017,1.16916,1.16931,943,18
2026-04-10 02:00:00+00:00,1.1693,1.1695,1.16893,1.16905,611,18
2026-04-10 03:00:00+00:00,1.16906,1.16906,1.16846,1.1687,1569,18
2026-04-10 04:00:00+00:00,1.16872,1.16937,1.16853,1.16914,1364,18
2026-04-10 05:00:00+00:00,1.16914,1.16932,1.16858,1.169,1055,18
2026-04-10 06:00:00+00:00,1.16899,1.16957,1.16889,1.16947,793,18
2026-04-10 07:00:00+00:00,1.16947,1.16956,1.16903,1.1691,897,18
2026-04-10 08:00:00+00:00,1.16911,1.1691799999999999,1.16867,1.16895,1093,18
2026-04-10 09:00:00+00:00,1.16892,1.16927,1.1682299999999999,1.16834,2014,18
2026-04-10 10:00:00+00:00,1.16832,1.16888,1.16781,1.1679,2016,18
2026-04-10 11:00:00+00:00,1.16789,1.16889,1.16766,1.1685,1657,18
2026-04-10 12:00:00+00:00,1.16851,1.1710099999999999,1.16839,1.17094,4117,18
2026-04-10 13:00:00+00:00,1.17094,1.17149,1.17049,1.17119,2040,18
2026-04-10 14:00:00+00:00,1.17119,1.17179,1.171,1.17131,1693,18
2026-04-10 15:00:00+00:00,1.17132,1.1724700000000001,1.17086,1.17199,4483,18
2026-04-10 16:00:00+00:00,1.17198,1.17339,1.17176,1.17268,4214,18
2026-04-10 17:00:00+00:00,1.17266,1.17373,1.17193,1.1727,5882,18
2026-04-10 18:00:00+00:00,1.17269,1.17386,1.17208,1.17214,4874,18
2026-04-10 19:00:00+00:00,1.1721300000000001,1.17244,1.17127,1.17196,2888,18
2026-04-10 20:00:00+00:00,1.17196,1.17252,1.17181,1.1722299999999999,1750,18
2026-04-10 21:00:00+00:00,1.1722299999999999,1.1734499999999999,1.17178,1.17307,2409,18
2026-04-10 22:00:00+00:00,1.17305,1.17317,1.17262,1.17262,1521,18
2026-04-10 23:00:00+00:00,1.17263,1.17299,1.17203,1.1722,2177,18
2026-04-13 00:00:00+00:00,1.16692,1.1679,1.16626,1.16677,661,23
2026-04-13 01:00:00+00:00,1.16677,1.16768,1.16646,1.16713,4385,18
2026-04-13 02:00:00+00:00,1.16712,1.16745,1.1663000000000001,1.16739,2067,18
2026-04-13 03:00:00+00:00,1.1674,1.16867,1.1670099999999999,1.16867,2397,18
2026-04-13 04:00:00+00:00,1.16868,1.16887,1.1679599999999999,1.16854,2247,18
2026-04-13 05:00:00+00:00,1.16855,1.16892,1.16842,1.16876,1166,18
